Time (Sec);S41;S42;S43;S44;S1;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S2;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S3;S30;S31;S32;S33;S34;S35;S36;S37;S38;S39;S4;S40;S5;S6;S7;S8;S9;
64200.384542794454;35640.0;35640.0;35640.0;35640.0;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;
64500.000000000015;35640.0;35640.0;35640.0;35640.0;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;35638.535935999316;
64500.000000000015;35640.0;35640.0;35640.0;35640.0;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;
64500.384542794454;35640.0;35640.0;35640.0;35640.0;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;
64800.000000000015;35640.0;35640.0;35640.0;35640.0;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;35638.52912639931;
64800.000000000015;35640.0;35640.0;35640.0;35640.0;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;
64800.384542794454;35640.0;35640.0;35640.0;35640.0;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;
64860.000000000015;35640.0;35640.0;35640.0;35640.0;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;
65100.00000000001;35640.0;35640.0;35640.0;35640.0;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;35638.52231679931;
65100.00000000001;35640.0;35640.0;35640.0;35640.0;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;
65100.38454279445;35640.0;35640.0;35640.0;35640.0;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;
65400.00000000001;35640.0;35640.0;35640.0;35640.0;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;35638.51550719931;
65400.00000000001;35640.0;35640.0;35640.0;35640.0;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;
65400.38454279445;35640.0;35640.0;35640.0;35640.0;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;
65700.0;35640.0;35640.0;35640.0;35640.0;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;35638.5086975993;
65700.0;35640.0;35640.0;35640.0;35640.0;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;
65700.38454279445;35640.0;35640.0;35640.0;35640.0;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;
66000.0;35640.0;35640.0;35640.0;35640.0;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;35638.5018879993;
66000.0;35640.0;35640.0;35640.0;35640.0;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;35638.4950783993;
