Time (Sec);S51;S52;S53;S54;S55;S1;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S2;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S3;S30;S31;S32;S33;S34;S35;S36;S37;S38;S39;S4;S40;S41;S42;S43;S44;S45;S46;S47;S48;S49;S5;S50;S6;S7;S8;S9;
19800.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;
19800.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;
19801.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;
19802.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;
20100.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;35639.54375679979;
20100.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;
20100.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;
20101.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;
20102.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;
20400.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;35639.536947199784;
20400.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;
20400.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;
20401.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;
20402.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;
20700.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;35639.53013759978;
20700.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;
20700.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;35639.52332799978;
